"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"264903","10","10","10","0","0","0","0"
"264906","10","10","10","0","0","0","0"
"264929","10","10","10","0","0","0","0"
"264933","10","10","10","0","0","0","0"
"264934","10","10","10","0","0","0","0"
"265016","10","10","10","0","0","0","0"
"265139","10","10","10","0","0","0","0"
"265139","10","10","10","0","0","0","0"
"265307","10","10","10","0","0","0","0"
"265310","10","10","10","0","0","0","0"
"265325","10","10","10","0","0","0","0"
"265330","10","10","10","0","0","0","0"
"265335","10","10","10","0","0","0","0"
"265412","10","10","10","0","0","0","0"
"265535","10","10","10","0","0","0","0"
"265538","10","10","10","0","0","0","0"
"265702","10","10","10","0","0","0","0"
"265704","10","10","10","0","0","0","0"
"265720","10","10","10","0","0","0","0"
"265720","10","10","10","0","0","0","0"
"265722","10","10","10","0","0","0","0"
"265811","10","10","10","0","0","0","1"
"265924","10","10","10","0","0","0","1"
"265928","10","10","10","0","0","0","1"
"266097","10","10","10","0","0","0","1"
"266100","10","10","10","0","0","0","1"
"266123","10","10","10","0","0","0","1"
"266132","10","10","10","0","0","0","1"
"266142","10","10","10","0","0","0","1"
"266215","10","10","10","0","0","0","11"
"266343","10","10","10","0","0","0","11"
"266344","10","10","10","0","0","0","11"
"266513","10","10","10","0","0","0","11"
"266517","10","10","10","0","0","0","11"
"266539","10","10","10","0","0","0","11"
"266543","10","10","10","0","0","0","11"
"266546","10","10","10","0","0","0","11"
"266624","10","10","10","0","0","0","21"
"266743","10","10","10","0","0","0","21"
"266745","10","10","10","0","0","0","21"
"266909","10","10","10","0","0","0","21"
"266913","10","10","10","0","0","0","21"
"266938","10","10","10","0","0","0","21"
"266941","10","10","10","0","0","0","21"
"266945","10","10","10","0","0","0","21"
"267015","10","10","10","0","0","0","31"
"267136","10","10","10","0","0","0","31"
"267138","10","10","10","0","0","0","31"
"267300","10","10","10","0","0","0","31"
"267301","10","10","10","0","0","0","31"
"267331","10","10","10","0","0","0","31"
"267335","10","10","10","0","0","0","31"
"267341","10","10","10","0","0","0","31"
"267399","10","10","10","0","0","0","41"
"267537","10","10","10","0","0","0","41"
"267540","10","10","10","0","0","0","41"
"267697","10","10","10","0","0","0","41"
"267700","10","10","10","0","0","0","41"
"267727","10","10","10","0","0","0","41"
"267730","10","10","10","0","0","0","41"
"267744","10","10","10","0","0","0","41"
"267807","10","10","10","0","0","0","51"
"267938","10","10","10","0","0","0","51"
"267940","10","10","10","0","0","0","51"
"268102","10","10","10","0","0","0","51"
"268102","10","10","10","0","0","0","51"
"268133","10","10","10","0","0","0","51"
"268141","10","10","10","0","0","0","51"
"268145","10","10","10","0","0","0","51"
"268208","10","10","10","0","0","0","61"
"268340","10","10","10","0","0","0","61"
"268342","10","10","10","0","0","0","61"
"268502","10","10","10","0","0","0","61"
"268505","10","10","10","0","0","0","61"
"268541","10","10","10","0","0","0","61"
"268545","10","10","10","0","0","0","61"
"268549","10","10","10","0","0","0","61"
"268615","10","10","10","0","0","0","71"
"268741","10","10","10","0","0","0","71"
"268741","10","10","10","0","0","0","71"
"268902","10","10","10","0","0","7","0"
"268904","10","10","10","0","0","0","0"
"268933","10","10","10","0","0","0","0"
"268935","10","10","10","0","0","0","0"
"268940","10","10","10","0","0","0","0"
"269007","10","10","10","0","0","0","0"
"269137","10","10","10","0","0","0","0"
"269140","10","10","10","0","0","0","0"
"269303","10","10","10","0","0","0","0"
"269306","10","10","10","0","0","0","0"
"269344","10","10","10","0","0","0","0"
"269347","10","10","10","0","0","0","0"
"269349","10","10","10","0","0","0","0"
"269447","10","10","10","0","0","0","0"
"269551","10","10","10","0","0","0","0"
"269552","10","10","10","0","0","0","0"
"269716","10","10","10","0","0","0","0"
"269719","10","10","10","0","0","0","0"
"269750","10","10","10","0","0","0","0"
"269754","10","10","10","0","0","0","0"
"269758","10","10","10","0","0","0","0"
"269810","10","10","10","0","0","0","2"
"269951","10","10","10","0","0","0","0"
"269954","10","10","10","0","0","0","0"
"270121","10","10","10","0","0","0","0"
"270127","10","10","10","0","0","0","0"
"270152","10","10","10","0","0","0","0"
"270157","10","10","10","0","0","0","0"
"270174","10","10","10","0","0","0","0"
"270239","10","10","10","0","0","0","0"
"270369","10","10","10","0","0","0","0"
"270372","10","10","10","0","0","0","0"
"270537","10","10","10","0","0","0","0"
"270540","10","10","10","0","0","0","0"
"270573","10","10","10","0","0","0","0"
"270576","10","10","10","0","0","0","0"
"270589","10","10","10","0","0","0","0"
"270643","10","10","10","0","0","0","0"
"270792","10","10","10","0","0","0","0"
"270795","10","10","10","0","0","0","0"
"270957","10","10","10","0","0","0","0"
"270957","10","10","10","0","0","0","0"
"271010","10","10","10","0","0","0","0"
"271015","10","10","10","0","0","0","0"
"271015","10","10","10","0","0","0","0"
"271070","10","10","10","0","0","0","0"
"271179","10","10","10","0","0","0","0"
"271182","10","10","10","0","0","0","0"
"271344","10","10","10","0","0","9","0"
"271347","10","10","10","0","0","0","0"
"271371","10","10","10","0","0","0","0"
"271372","10","10","10","0","0","0","0"
"271373","10","10","10","0","0","0","0"
"271449","10","10","10","0","0","0","0"
"271575","10","10","10","0","0","0","0"
"271579","10","10","10","0","0","0","0"
"271744","10","10","10","0","0","0","0"
"271747","10","10","10","0","0","0","0"
"271781","10","10","10","0","0","0","0"
"271784","10","10","10","0","0","0","0"
"271820","10","10","10","0","0","0","0"
"271850","10","10","10","0","0","0","0"
"272014","10","10","10","0","0","0","0"
"272024","10","10","10","0","0","0","0"
"272189","10","10","10","0","0","0","0"
"272203","10","10","10","0","0","0","0"
"272210","10","10","10","0","0","0","0"
"272212","10","10","10","0","0","0","0"
"272214","10","10","10","0","0","0","0"
"272334","10","10","10","0","0","0","0"
"272397","10","10","10","0","0","0","0"
"272400","10","10","10","0","0","0","0"
"272563","10","10","10","0","0","0","0"
"272563","10","10","10","0","0","0","0"
"272616","10","10","10","0","0","0","0"
"272625","10","10","10","0","0","0","0"
"272630","10","10","10","0","0","0","0"
"272664","10","10","10","0","0","0","0"
"272819","10","10","10","0","0","0","0"
"272821","10","10","10","0","0","0","0"
"272987","10","10","10","0","0","0","0"
"272990","10","10","10","0","0","0","0"
"273020","10","10","10","0","0","0","0"
"273021","10","10","10","0","0","0","0"
"273026","10","10","10","0","0","0","0"
"273086","10","10","10","0","0","0","0"
"273236","10","10","10","0","0","0","0"
"273251","10","10","10","0","0","0","0"
"273409","10","10","10","0","0","0","0"
"273409","10","10","10","0","0","0","0"
"273429","10","10","10","0","0","0","0"
"273431","10","10","10","0","0","0","0"
"273435","10","10","10","0","0","0","0"
"273512","10","10","10","0","0","0","0"
"273646","10","10","10","0","0","0","0"
"273649","10","10","10","0","0","0","0"
"273817","10","10","10","0","0","0","0"
"273817","10","10","10","0","0","0","0"
"273828","10","10","10","0","0","0","0"
"273830","10","10","10","0","0","0","0"
"273835","10","10","10","0","0","0","0"
"273959","10","10","10","0","0","0","0"
"274026","10","10","10","0","0","0","0"
"274032","10","10","10","0","0","0","0"
"274218","10","10","10","0","0","0","0"
"274220","10","10","10","0","0","0","0"
"274258","10","10","10","0","0","0","0"
"274263","10","10","10","0","0","0","0"
"274267","10","10","10","0","0","0","0"
"274337","10","10","10","0","0","0","0"
"274452","10","10","10","0","8","0","0"
"274456","10","10","10","0","0","0","0"
"274615","10","10","10","0","0","0","0"
"274616","10","10","10","0","0","0","0"
"274661","10","10","10","0","0","0","0"
"274661","10","10","10","0","0","0","0"
"274662","10","10","10","0","0","0","0"
"274760","10","10","10","0","0","0","0"
"274854","10","10","10","0","0","0","0"
"274857","10","10","10","0","0","0","0"
"275017","10","10","10","0","0","0","0"
"275020","10","10","10","0","0","0","0"
"275059","10","10","10","0","0","0","0"
"275063","10","10","10","0","0","0","0"
"275067","10","10","10","0","0","0","0"
"275111","10","10","10","0","0","0","0"
"275260","10","10","10","0","0","0","0"
"275262","10","10","10","0","0","0","0"
"275418","10","10","10","0","0","0","0"
"275420","10","10","10","0","0","0","0"
"275472","10","10","10","0","0","0","0"
"275475","10","10","10","0","0","0","0"
"275481","10","10","10","0","0","0","0"
"275525","10","10","10","0","0","0","0"
"275688","10","10","10","0","0","0","0"
"275688","10","10","10","0","0","0","0"
"275869","10","10","10","0","0","0","0"
"275869","10","10","10","0","0","0","0"
"275874","10","10","10","0","0","0","0"
"275877","10","10","10","0","0","0","0"
"275881","10","10","10","0","0","0","0"
"276004","10","10","10","0","0","0","0"
"276071","10","10","10","0","0","0","0"
"276073","10","10","10","0","0","0","0"
"276258","10","10","10","0","0","0","0"
"276261","10","10","10","0","0","0","0"
"276280","10","10","10","0","0","0","0"
"276281","10","10","10","0","0","0","0"
"276290","10","10","10","0","0","0","0"
"276362","10","10","10","0","0","0","0"
"276482","10","10","10","0","0","0","0"
"276484","10","10","10","0","0","0","0"
"276651","10","10","10","0","0","3","0"
"276654","10","10","10","0","0","0","0"
"276672","10","10","10","0","0","0","0"
"276672","10","10","10","0","0","0","0"
"276673","10","10","10","0","0","0","0"
"276759","10","10","10","0","0","0","10"
"276894","10","10","10","0","0","0","10"
"276897","10","10","10","0","0","0","10"
"277055","10","10","10","0","0","0","10"
"277059","10","10","10","0","0","0","10"
"277067","10","10","10","0","0","0","10"
"277067","10","10","10","0","0","0","10"
"277071","10","10","10","0","0","0","10"
"277176","10","10","10","0","0","0","20"
"277255","10","10","10","0","0","0","20"
"277259","10","10","10","0","0","0","20"
"277416","10","10","10","0","0","0","20"
"277419","10","10","10","0","0","0","20"
"277465","10","10","10","0","0","0","20"
"277468","10","10","10","0","0","0","20"
"277477","10","10","10","0","0","0","20"
"277529","10","10","10","0","0","0","30"
"277670","10","10","10","0","0","0","30"
"277670","10","10","10","0","0","0","30"
"277830","10","10","10","0","0","0","30"
"277833","10","10","10","0","0","0","30"
"277895","10","10","10","0","0","0","30"
"277898","10","10","10","0","0","0","30"
"277903","10","10","10","0","0","0","30"
"277947","10","10","10","0","0","0","40"
"278094","10","10","10","0","0","0","40"
"278094","10","10","10","0","0","0","40"
"278251","10","10","10","0","0","0","40"
"278255","10","10","10","0","0","0","40"
"278290","10","10","10","0","0","0","40"
"278296","10","10","10","0","0","0","40"
"278303","10","10","10","0","0","0","40"
"278374","10","10","10","0","0","0","50"
"278510","10","10","10","0","0","0","50"
"278512","10","10","10","0","0","0","50"
"278671","10","10","10","0","0","0","50"
"278671","10","10","10","0","0","0","50"
"278699","10","10","10","0","0","0","50"
"278702","10","10","10","0","0","0","50"
"278706","10","10","10","0","0","0","50"
"278793","10","10","10","0","0","0","60"
"278894","10","10","10","0","0","0","60"
"278897","10","10","10","0","0","0","60"
"279061","10","10","10","0","0","0","60"
"279064","10","10","10","0","0","0","60"
"279104","10","10","10","0","0","0","60"
"279114","10","10","10","0","0","0","60"
"279122","10","10","10","0","0","0","60"
"279157","10","10","10","0","0","0","70"
"279310","10","10","10","0","0","0","70"
"279313","10","10","10","0","0","0","70"
"279470","10","10","10","0","0","0","0"
"279478","10","10","10","0","0","0","0"
"279523","10","10","10","0","0","0","0"
"279526","10","10","10","0","0","0","0"
"279532","10","10","10","0","0","0","0"
"279627","10","10","10","0","0","0","0"
"279734","10","10","10","0","0","0","0"
"279739","10","10","10","0","0","0","0"
"279895","10","10","10","0","0","0","0"
"279899","10","10","10","0","0","0","0"
"279921","10","10","10","0","0","0","0"
"279924","10","10","10","0","0","0","0"
"279927","10","10","10","0","0","0","0"
"280000","10","10","10","0","0","0","0"
"280130","10","10","10","0","0","0","0"
"280130","10","10","10","0","0","0","0"
"280279","10","10","10","0","0","0","0"
"280280","10","10","10","0","0","0","0"
"280328","10","10","10","0","0","0","0"
"280333","10","10","10","0","0","0","0"
"280344","10","10","10","0","0","0","0"
"280398","10","10","10","0","0","0","0"
"280534","10","10","10","0","0","0","0"
"280537","10","10","10","0","0","0","0"
"280705","10","10","10","0","0","0","0"
"280708","10","10","10","0","0","0","0"
"280744","10","10","10","0","0","0","0"
"280750","10","10","10","0","0","0","0"
"280759","10","10","10","0","0","0","0"
"280815","10","10","10","0","0","0","0"
"280952","10","10","10","0","0","0","0"
"280966","10","10","10","0","0","0","0"
"281119","10","10","10","0","0","0","0"
"281123","10","10","10","0","0","0","0"
"281161","10","10","10","0","0","0","0"
"281168","10","10","10","0","0","0","0"
"281175","10","10","10","0","0","0","0"
"281225","10","10","10","0","0","0","0"
"281374","10","10","10","0","0","0","0"
"281377","10","10","10","0","0","0","0"
"281537","10","10","10","0","0","0","0"
"281546","10","10","10","0","0","0","0"
"281572","10","10","10","0","0","0","0"
"281573","10","10","10","0","0","0","0"
"281585","10","10","10","0","0","0","0"
"281650","10","10","10","0","0","0","0"
"281783","10","10","10","0","0","0","0"
"281783","10","10","10","0","0","0","0"
"281942","10","10","10","0","0","0","0"
"281954","10","10","10","0","0","0","0"
"281974","10","10","10","0","0","0","0"
"281977","10","10","10","0","0","0","0"
"281983","10","10","10","0","0","0","0"
"282050","10","10","10","0","0","0","0"
"282171","10","10","10","0","0","0","0"
"282174","10","10","10","0","0","0","0"
"282333","10","10","10","0","0","0","0"
"282336","10","10","10","0","0","0","0"
"282392","10","10","10","0","0","0","0"
"282396","10","10","10","0","0","0","0"
"282400","10","10","10","0","0","0","0"
"282452","10","10","10","0","0","0","0"
"282586","10","10","10","0","0","0","0"
"282589","10","10","10","0","0","0","0"
"282740","10","10","10","0","0","0","0"
"282741","10","10","10","0","0","0","0"
"282790","10","10","10","0","0","0","0"
"282791","10","10","10","0","0","0","0"
"282792","10","10","10","0","0","0","0"
"282835","10","10","10","0","0","0","10"
"282985","10","10","10","0","0","0","0"
"282988","10","10","10","0","0","0","0"
"283140","10","10","10","0","0","0","0"
"283145","10","10","10","0","0","0","0"
"283187","10","10","10","0","0","0","0"
"283188","10","10","10","0","0","0","0"
"283192","10","10","10","0","0","0","0"
"283235","10","10","10","0","0","0","4"
"283377","10","10","10","0","0","0","0"
"283380","10","10","10","0","0","0","0"
"283536","10","10","10","0","0","0","0"
"283539","10","10","10","0","0","0","0"
"283586","10","10","10","0","0","0","0"
"283590","10","10","10","0","0","0","0"
"283594","10","10","10","0","0","0","0"
"283637","10","10","10","0","0","0","5"
"283779","10","10","10","0","0","0","0"
"283782","10","10","10","0","0","0","0"
"283936","10","10","10","0","0","0","0"
"283937","10","10","10","0","0","0","0"
"283984","10","10","10","0","0","0","0"
"283989","10","10","10","0","0","0","0"
"283993","10","10","10","0","0","0","0"
"284034","10","10","10","0","0","0","0"
"284179","10","10","10","0","0","0","0"
"284182","10","10","10","0","0","0","0"
"284337","10","10","10","0","0","0","0"
"284338","10","10","10","0","0","0","0"
"284385","10","10","10","0","0","0","0"
"284387","10","10","10","0","0","0","0"
"284389","10","10","10","0","0","0","0"
"284436","10","10","10","0","0","0","0"
"284575","10","10","10","0","0","0","0"
"284579","10","10","10","0","0","0","0"
"284729","10","10","10","0","0","0","0"
"284732","10","10","10","0","0","0","0"
"284775","10","10","10","0","0","0","0"
"284778","10","10","10","0","0","0","0"
"284778","10","10","10","0","0","0","0"
"284833","10","10","10","0","0","0","0"
"284962","10","10","10","0","0","0","0"
"284966","10","10","10","0","0","0","0"
"285117","10","10","10","0","0","0","0"
"285120","10","10","10","0","0","0","0"
"285171","10","10","10","0","0","0","0"
"285182","10","10","10","0","0","0","0"
"285202","10","10","10","0","0","0","0"
"285235","10","10","10","0","0","0","0"
"285399","10","10","10","0","0","0","0"
"285399","10","10","10","0","0","0","0"
"285568","10","10","10","0","0","0","0"
"285579","10","10","10","0","0","0","0"
"285590","10","10","10","0","0","0","0"
"285592","10","10","10","0","0","0","0"
"285599","10","10","10","0","0","0","0"
"285683","10","10","10","0","0","0","0"
"285795","10","10","10","0","0","0","0"
"285798","10","10","10","0","0","0","0"
"285950","10","10","10","0","0","0","0"
"285951","10","10","10","0","0","0","0"
"286002","10","10","10","0","0","0","0"
"286016","10","10","10","0","0","0","0"
"286024","10","10","10","0","0","0","0"
"286060","10","10","10","0","0","0","0"
"286209","10","10","10","0","0","0","0"
"286211","10","10","10","0","0","0","0"
"286363","10","10","10","0","0","0","0"
"286364","10","10","10","0","0","0","0"
"286409","10","10","10","0","0","0","0"
"286412","10","10","10","0","0","0","0"
"286424","10","10","10","0","0","0","0"
"286484","10","10","10","0","0","0","0"
"286614","10","10","10","0","0","0","0"
"286617","10","10","10","0","0","0","0"
"286769","10","10","10","0","0","0","0"
"286772","10","10","10","0","0","0","0"
"286818","10","10","10","0","0","0","0"
"286823","10","10","10","0","0","0","0"
"286827","10","10","10","0","0","0","0"
"286871","10","10","10","0","0","0","0"
"287006","10","10","10","0","0","0","0"
"287006","10","10","10","0","0","0","0"
"287153","10","10","10","0","0","0","0"
"287153","10","10","10","0","0","0","0"
"287222","10","10","10","0","0","0","0"
"287225","10","10","10","0","0","0","0"
"287229","10","10","10","0","0","0","0"
"287303","10","10","10","0","0","0","1"
"287411","10","10","10","0","0","0","1"
"287414","10","10","10","0","0","0","1"
"287570","10","10","10","0","0","0","1"
"287573","10","10","10","0","0","0","1"
"287621","10","10","10","0","0","0","1"
"287622","10","10","10","0","0","0","1"
"287629","10","10","10","0","0","0","1"
"287689","10","10","10","0","0","0","11"
"287810","10","10","10","0","0","0","11"
"287811","10","10","10","0","0","0","11"
"287971","10","10","10","0","0","0","11"
"287973","10","10","10","0","0","0","11"
"288013","10","10","10","0","0","0","11"
"288027","10","10","10","0","0","0","11"
"288031","10","10","10","0","0","0","11"
"288072","10","10","10","0","0","0","21"
"288213","10","10","10","0","0","0","21"
"288214","10","10","10","0","0","0","21"
"288359","10","10","10","0","0","0","21"
"288361","10","10","10","0","0","0","21"
"288431","10","10","10","0","0","0","21"
"288439","10","10","10","0","0","0","21"
"288443","10","10","10","0","0","0","21"
"288487","10","10","10","0","0","0","31"
"288620","10","10","10","0","0","0","31"
"288621","10","10","10","0","0","0","31"
"288771","10","10","10","0","0","0","31"
"288774","10","10","10","0","0","0","31"
"288831","10","10","10","0","0","0","31"
"288835","10","10","10","0","0","0","31"
"288842","10","10","10","0","0","0","31"
"288881","10","10","10","0","0","0","41"
"289022","10","10","10","0","0","0","41"
"289024","10","10","10","0","0","0","41"
"289176","10","10","10","0","0","0","41"
"289179","10","10","10","0","0","0","41"
"289244","10","10","10","0","0","0","41"
"289247","10","10","10","0","0","0","41"
"289254","10","10","10","0","0","0","41"
"289292","10","10","10","0","0","0","51"
"289432","10","10","10","0","0","0","51"
"289435","10","10","10","0","0","0","51"
"289585","10","10","10","0","0","0","51"
"289589","10","10","10","0","0","0","51"
"289604","10","10","10","0","0","0","51"
"289608","10","10","10","0","0","0","51"
"289610","10","10","10","0","0","0","51"
"289714","10","10","10","0","0","0","61"
"289795","10","10","10","0","0","0","61"
"289796","10","10","10","0","0","0","61"
"289945","10","10","10","0","0","0","61"
"289945","10","10","10","0","0","0","61"
"289978","10","10","10","0","0","0","61"
"289981","10","10","10","0","0","0","61"
"289986","10","10","10","0","0","0","61"
"290044","10","10","10","0","0","0","71"
"290163","10","10","10","0","0","0","71"
"290166","10","10","10","0","0","0","71"
"290313","10","10","10","0","0","0","0"
"290315","10","10","10","0","0","0","0"
"290341","10","10","10","0","0","0","0"
"290346","10","10","10","0","0","0","0"
"290352","10","10","10","0","0","0","0"
"290434","10","10","10","0","0","0","0"
"290539","10","10","10","0","0","0","0"
"290543","10","10","10","0","0","0","0"
"290701","10","10","10","0","0","0","0"
"290704","10","10","10","0","0","0","0"
"290710","10","10","10","3","0","0","0"
"290712","10","10","10","0","0","0","0"
"290716","10","10","10","0","0","0","0"
"290815","10","10","10","0","0","0","1"
"290895","10","10","10","0","0","0","0"
"290898","10","10","10","0","0","0","0"
"291050","10","10","10","0","0","0","0"
"291053","10","10","10","0","0","0","0"
"291059","10","10","10","0","0","0","0"
"291062","10","10","10","0","0","0","0"
"291062","10","10","10","0","0","0","0"
"291172","10","10","10","0","0","0","0"
"291240","10","10","10","0","0","0","0"
"291242","10","10","10","0","0","0","0"
"291391","10","10","10","0","0","0","0"
"291399","10","10","10","0","0","0","0"
"291413","10","10","10","0","0","0","0"
"291413","10","10","10","0","0","0","0"
"291415","10","10","10","0","0","0","0"
"291513","10","10","10","0","0","0","0"
"291591","10","10","10","0","0","0","0"
"291595","10","10","10","0","0","0","0"
"291746","10","10","10","0","0","0","0"
"291749","10","10","10","0","0","0","0"
"291780","10","10","10","0","0","0","0"
"291783","10","10","10","0","0","0","0"
"291789","10","10","10","0","0","0","0"
"291883","10","10","10","0","0","0","0"
"291970","10","10","10","0","0","0","0"
"291975","10","10","10","0","0","0","0"
"292138","10","10","10","0","0","0","0"
"292143","10","10","10","0","0","0","0"
"292149","10","10","10","0","0","0","0"
"292153","10","10","10","0","0","0","0"
"292156","10","10","10","0","0","0","0"
"292260","10","10","10","0","0","0","0"
"292329","10","10","10","0","0","0","0"
"292332","10","10","10","0","0","0","0"
"292483","10","10","10","0","0","0","0"
"292487","10","10","10","0","0","0","0"
"292506","10","10","10","0","0","0","0"
"292506","10","10","10","0","0","0","0"
"292507","10","10","10","0","0","0","0"
"292589","10","10","10","0","0","0","0"
"292684","10","10","10","0","0","0","0"
"292686","10","10","10","0","0","0","0"
"292836","10","10","10","0","0","0","0"
"292840","10","10","10","0","0","0","0"
"292858","10","10","10","0","0","0","0"
"292859","10","10","10","0","0","0","0"
"292864","10","10","10","0","0","0","0"
"292956","10","10","10","0","0","0","0"
"293061","10","10","10","0","0","0","0"
"293064","10","10","10","0","0","0","0"
"293209","10","10","10","0","0","0","0"
"293209","10","10","10","0","0","0","0"
"293214","10","10","10","0","0","0","0"
"293218","10","10","10","0","0","0","0"
"293221","10","10","10","0","0","0","0"
"293335","10","10","10","0","0","0","0"
"293390","10","10","10","0","0","0","0"
"293393","10","10","10","0","0","0","0"
"293546","10","10","10","0","0","0","0"
"293550","10","10","10","0","0","0","0"
"293565","10","10","10","0","0","0","0"
"293568","10","10","10","0","0","0","0"
"293569","10","10","10","0","0","0","0"
"293645","10","10","10","0","0","0","0"
"293754","10","10","10","0","0","0","0"
"293757","10","10","10","0","0","0","0"
"293907","10","10","10","0","0","0","0"
"293912","10","10","10","0","0","0","0"
"293928","10","10","10","0","0","0","0"
"293931","10","10","10","0","0","0","0"
"293939","10","10","10","0","0","0","0"
"294012","10","10","10","0","0","0","0"
"294117","10","10","10","0","0","0","0"
"294119","10","10","10","0","0","0","0"
"294266","10","10","10","0","0","0","0"
"294274","10","10","10","0","0","0","0"
"294305","10","10","10","0","0","0","0"
"294308","10","10","10","0","0","0","0"
"294312","10","10","10","0","0","0","0"
"294401","10","10","10","0","0","0","0"
"294491","10","10","10","0","0","0","0"
"294494","10","10","10","0","0","0","0"
"294650","10","10","10","0","0","0","0"
"294653","10","10","10","0","0","0","0"
"294663","10","10","10","0","0","0","0"
"294663","10","10","10","0","0","0","0"
"294666","10","10","10","0","0","0","0"
"294795","10","10","10","0","0","0","0"
"294876","10","10","10","0","0","0","0"
"294879","10","10","10","0","0","0","0"
"295038","10","10","10","0","0","0","0"
"295039","10","10","10","0","0","0","0"
"295068","10","10","10","0","0","0","0"
"295068","10","10","10","0","0","0","0"
"295072","10","10","10","0","0","0","0"
"295137","10","10","10","0","0","0","4"
"295306","10","10","10","0","0","0","0"
"295309","10","10","10","0","0","0","0"
"295459","10","10","10","0","0","0","0"
"295462","10","10","10","0","0","0","0"
"295471","10","10","10","0","0","0","0"
"295473","10","10","10","0","0","0","0"
"295510","10","10","10","0","0","0","0"
"295604","10","10","10","0","0","0","0"
"295705","10","10","10","0","0","0","0"
"295708","10","10","10","0","0","0","0"
"295822","10","10","10","0","0","0","0"
"295825","10","10","10","0","0","0","0"
"295825","10","10","10","0","0","0","0"
"295867","10","10","10","0","0","0","0"
"295868","10","10","10","0","0","0","0"
"295993","10","10","10","0","0","0","0"
"296000","10","10","10","0","0","0","0"
"296001","10","10","10","0","0","0","0"
"296146","10","10","10","0","0","0","0"
"296152","10","10","10","0","0","0","0"
"296177","10","10","10","0","0","0","0"
"296179","10","10","10","0","0","0","0"
"296186","10","10","10","0","0","0","0"
"296274","10","10","10","0","0","0","0"
"296365","10","10","10","0","0","0","0"
"296368","10","10","10","0","0","0","0"
"296522","10","10","10","0","0","0","0"
"296522","10","10","10","0","0","0","0"
"296542","10","10","10","0","0","0","0"
"296542","10","10","10","0","0","0","0"
"296544","10","10","10","0","0","0","0"
"296620","10","10","10","0","0","0","0"
"296719","10","10","10","0","0","0","0"
"296722","10","10","10","0","0","0","0"
"296873","10","10","10","0","0","0","0"
"296876","10","10","10","0","0","0","0"
"296891","10","10","10","0","0","0","0"
"296894","10","10","10","0","0","0","0"
"296900","10","10","10","0","0","0","0"
"296989","10","10","10","0","0","0","0"
"297084","10","10","10","0","10","0","0"
"297088","10","10","10","0","0","0","0"
"297257","10","10","10","0","0","0","0"
"297261","10","10","10","0","0","0","0"
"297268","10","10","10","0","0","0","0"
"297272","10","10","10","0","0","0","0"
"297277","10","10","10","0","0","0","0"
"297387","10","10","10","0","0","0","0"
"297454","10","10","10","0","0","0","0"
"297457","10","10","10","0","0","0","0"
"297607","10","10","10","0","0","0","0"
"297610","10","10","10","0","0","0","0"
"297626","10","10","10","0","0","0","0"
"297628","10","10","10","0","0","0","0"
"297632","10","10","10","0","0","0","0"
"297717","10","10","10","0","0","0","7"
"297805","10","10","10","0","0","0","7"
"297808","10","10","10","0","0","0","7"
"297957","10","10","10","0","0","0","7"
"297960","10","10","10","0","0","0","7"
"297978","10","10","10","0","0","0","7"
"297979","10","10","10","0","0","0","7"
"297984","10","10","10","0","0","0","7"
"298059","10","10","10","0","0","0","17"
"298157","10","10","10","0","0","0","17"
"298160","10","10","10","0","0","0","17"
"298310","10","10","10","0","0","0","17"
"298313","10","10","10","0","0","0","17"
"298323","10","10","10","0","0","0","17"
"298325","10","10","10","0","0","0","17"
"298326","10","10","10","0","0","0","17"
"298421","10","10","10","0","0","0","27"
"298507","10","10","10","0","0","0","27"
"298510","10","10","10","0","0","0","27"
"298658","10","10","10","0","0","0","27"
"298661","10","10","10","0","0","0","27"
"298681","10","10","10","0","0","0","27"
"298681","10","10","10","0","0","0","27"
"298699","10","10","10","0","0","0","27"
"298763","10","10","10","0","0","0","37"
"298895","10","10","10","0","0","0","37"
"298899","10","10","10","0","0","0","37"
"299031","10","10","10","0","0","0","37"
"299033","10","10","10","0","0","0","37"
"299034","10","10","10","0","0","0","37"
"299056","10","10","10","0","0","0","37"
"299061","10","10","10","0","0","0","37"
"299163","10","10","10","0","0","0","47"
"299213","10","10","10","0","0","0","47"
"299221","10","10","10","0","0","0","47"
"299373","10","10","10","0","0","0","47"
"299376","10","10","10","0","0","0","47"
"299386","10","10","10","0","0","0","47"
"299399","10","10","10","0","0","0","47"
"299402","10","10","10","0","0","0","47"
"299500","10","10","10","0","0","0","57"
"299579","10","10","10","0","0","0","57"
"299580","10","10","10","0","0","0","57"
"299729","10","10","10","0","0","0","57"
"299732","10","10","10","0","0","0","57"
"299768","10","10","10","0","0","0","57"
"299771","10","10","10","0","0","0","57"
"299777","10","10","10","0","0","0","57"
"299853","10","10","10","0","0","0","67"
"299969","10","10","10","0","0","0","67"
"299970","10","10","10","0","0","0","67"
"300123","10","10","10","0","0","0","67"
"300126","10","10","10","0","0","0","67"
"300130","10","10","10","0","0","0","67"
"300133","10","10","10","0","0","0","67"
"300134","10","10","10","0","0","0","67"
"300247","10","10","10","0","0","0","77"
"300311","10","10","10","0","0","0","77"
"300314","10","10","10","0","0","0","77"
"300464","10","10","10","0","0","0","77"
"300467","10","10","10","0","0","0","77"
"300505","10","10","10","0","0","0","77"
"300508","10","10","10","0","0","0","77"
"300510","10","10","10","0","0","0","77"
"300569","10","10","10","0","0","0","87"
